empleado_id,departamento,nivel_educacion,ciudad,zona_geografica,genero,estado_civil,tipo_vivienda,medio_transporte,hobby_principal,tipo_personalidad,modalidad_trabajo,edad,experiencia_anos,num_hijos,salario_anual,horas_semanales,horas_ejercicio_semana,horas_videojuegos_semana,horas_ocio_semana,horas_sueno_noche,nivel_estres,satisfaccion_laboral,productividad_score,dias_vacaciones,capacitaciones_ano
EMP_07245,Ventas,Bachillerato,Guadalajara,Occidente,Masculino,Casado,Rentada,Auto propio,Cocina,Ambivertido,Híbrido,31,5,1,32167,39,3,1,16,8.6,5.8,8.3,82,14,4
EMP_07246,Diseño,Maestría,Ciudad de México,Centro,Masculino,Casado,Familiar,Uber/Taxi,Música,Ambivertido,Remoto,32,5,0,108270,35,9,2,26,7.8,5.3,10,100,23,8
EMP_07247,RRHH,Bachillerato,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Videojuegos,Extrovertido,Presencial,28,3,0,42499,37,14,15,30,7.7,4.9,7.8,100,20,3
EMP_07248,Operaciones,Bachillerato,Ciudad de México,Centro,Masculino,Casado,Familiar,Auto propio,Viajes,Extrovertido,Híbrido,23,0,0,43573,40,2,0,25,8.2,5.8,7.7,97,20,3
EMP_07249,Finanzas,Licenciatura,Monterrey,Norte,Femenino,Soltero,Familiar,Auto propio,Música,Ambivertido,Híbrido,32,10,0,78215,46,7,10,27,9.3,5,9.5,100,23,3
EMP_07250,Ventas,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Rentada,Motocicleta,Cocina,Extrovertido,Presencial,27,2,0,75374,39,10,5,29,6.8,4.7,8.1,100,22,2
EMP_07251,Operaciones,Licenciatura,Querétaro,Centro,Masculino,Casado,Propia,Auto propio,Tecnología,Ambivertido,Presencial,27,5,0,78354,46,11,17,24,6.9,5.3,7.4,93,22,3
EMP_07252,Diseño,Maestría,León,Centro,Femenino,Divorciado,Propia,Transporte público,Videojuegos,Ambivertido,Remoto,33,9,1,64675,40,2,37,31,4.7,4.6,8.9,85,19,8
EMP_07253,Diseño,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Hipotecada,Auto propio,Música,Extrovertido,Remoto,31,7,1,56703,36,3,3,21,7.9,7.1,9.2,90,24,5
EMP_07254,Finanzas,Maestría,Mérida,Sureste,Masculino,Casado,Hipotecada,Auto propio,Deportes,Ambivertido,Presencial,34,8,2,75401,49,4,0,10,6.8,6.2,8.7,81,21,5
EMP_07255,Operaciones,Bachillerato,Puebla,Centro,Femenino,Soltero,Hipotecada,Uber/Taxi,Cocina,Extrovertido,Híbrido,25,2,0,46755,37,9,9,35,7.5,3.5,7.6,98,20,2
EMP_07256,Legal,Licenciatura,Puebla,Centro,Femenino,Casado,Rentada,Transporte público,Arte,Ambivertido,Híbrido,22,0,0,62070,45,0,4,22,7.6,7.3,7.6,85,19,2
EMP_07257,Ventas,Maestría,Ciudad de México,Centro,Femenino,Casado,Familiar,Transporte público,Videojuegos,Introvertido,Presencial,29,4,0,56018,38,7,33,21,7.8,3.8,8.9,100,21,5
EMP_07258,Marketing,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Rentada,Transporte público,Deportes,Extrovertido,Remoto,27,2,0,67776,38,11,10,26,7.9,3.3,9.2,100,21,6
EMP_07259,Legal,Maestría,Guadalajara,Occidente,Masculino,Casado,Rentada,Uber/Taxi,Videojuegos,Extrovertido,Presencial,37,8,2,70082,46,2,31,11,5.8,7.2,7.8,74,25,4
EMP_07260,Diseño,Maestría,Monterrey,Norte,Femenino,Viudo,Rentada,Bicicleta,Música,Extrovertido,Presencial,30,4,0,105329,43,10,4,17,7.8,3.8,10,100,25,6
EMP_07261,Operaciones,Bachillerato,Puebla,Centro,Masculino,Divorciado,Familiar,Caminando,Deportes,Extrovertido,Presencial,30,7,0,61775,45,25,12,14,8.8,6.7,6.1,100,22,1
EMP_07262,Ventas,Licenciatura,Tijuana,Norte,Masculino,Casado,Rentada,Auto propio,Lectura,Introvertido,Remoto,30,8,0,74816,38,6,10,23,8.4,2,9.7,96,24,3
EMP_07263,Ventas,Licenciatura,Guadalajara,Occidente,Femenino,Casado,Familiar,Auto propio,Deportes,Introvertido,Híbrido,34,5,1,61730,41,9,9,14,7.7,4.3,8.7,100,23,3
EMP_07264,Ventas,Licenciatura,Tijuana,Norte,Masculino,Divorciado,Familiar,Auto propio,Cocina,Extrovertido,Presencial,38,10,2,81211,37,5,3,26,7.8,5.1,9.4,96,22,4
EMP_07265,Marketing,Licenciatura,Ciudad de México,Centro,Femenino,Unión libre,Rentada,Auto propio,Videojuegos,Introvertido,Remoto,35,10,2,75470,42,10,9,17,6.6,4,9,100,22,5
EMP_07266,Marketing,Licenciatura,Tijuana,Norte,Masculino,Casado,Hipotecada,Bicicleta,Viajes,Extrovertido,Híbrido,28,4,0,70505,35,3,7,28,7.5,5.2,8.7,92,23,3
EMP_07267,Finanzas,Maestría,Tijuana,Norte,Masculino,Soltero,Propia,Auto propio,Arte,Extrovertido,Presencial,36,11,0,109670,46,5,6,41,7.2,6.2,9.1,99,22,6
EMP_07268,Legal,Licenciatura,Ciudad de México,Centro,Masculino,Divorciado,Rentada,Auto propio,Tecnología,Ambivertido,Presencial,27,5,1,55688,48,2,34,7,6.3,7.9,8.5,68,19,2
EMP_07269,Diseño,Maestría,Tijuana,Norte,Femenino,Unión libre,Rentada,Motocicleta,Tecnología,Ambivertido,Híbrido,27,4,1,36418,40,1,43,16,6.7,5.2,7.2,82,18,6
EMP_07270,Ventas,Licenciatura,León,Centro,Femenino,Casado,Propia,Transporte público,Música,Introvertido,Híbrido,28,1,0,72530,38,0,13,34,7.4,6.1,8,86,24,4
EMP_07271,Marketing,Maestría,Mérida,Sureste,Masculino,Casado,Propia,Bicicleta,Deportes,Extrovertido,Híbrido,34,10,0,82797,39,19,2,20,6.7,4.9,9.2,100,23,6
EMP_07272,Ventas,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Rentada,Transporte público,Videojuegos,Introvertido,Presencial,34,6,0,77768,40,3,6,41,7.6,3.9,8.5,79,25,3
EMP_07273,Marketing,Licenciatura,Tijuana,Norte,Masculino,Unión libre,Familiar,Auto propio,Deportes,Ambivertido,Presencial,31,9,1,68234,37,25,4,6,7.8,4.4,9.4,100,24,3
EMP_07274,Tecnología,Licenciatura,Ciudad de México,Centro,Femenino,Casado,Propia,Transporte público,Música,Introvertido,Híbrido,36,8,1,99150,40,2,5,9,8.2,5.7,10,100,25,5
EMP_07275,Diseño,Maestría,Querétaro,Centro,Femenino,Unión libre,Familiar,Auto propio,Viajes,Introvertido,Híbrido,28,4,0,69773,37,11,9,25,9,4.9,9.7,100,23,5
EMP_07276,RRHH,Licenciatura,Puebla,Centro,Femenino,Casado,Rentada,Auto propio,Tecnología,Introvertido,Híbrido,26,4,0,46933,36,5,17,33,7,4.9,8.1,100,21,4
EMP_07277,Tecnología,Maestría,Ciudad de México,Centro,Masculino,Soltero,Propia,Uber/Taxi,Música,Extrovertido,Remoto,30,4,0,117028,37,9,2,37,6.9,2.6,10,100,26,9
EMP_07278,Finanzas,Maestría,León,Centro,Femenino,Casado,Hipotecada,Transporte público,Arte,Ambivertido,Remoto,23,0,1,71874,45,0,3,8,7.3,6.1,6.4,65,23,7
EMP_07279,Operaciones,Bachillerato,Ciudad de México,Centro,Femenino,Casado,Hipotecada,Auto propio,Deportes,Introvertido,Híbrido,26,2,0,48114,45,6,19,27,8.5,6.8,7.7,90,18,3
EMP_07280,Finanzas,Bachillerato,Ciudad de México,Centro,Femenino,Viudo,Hipotecada,Transporte público,Tecnología,Introvertido,Presencial,30,1,0,59487,49,4,15,17,6.9,9.1,6.9,86,21,3
EMP_07281,Operaciones,Licenciatura,Tijuana,Norte,Masculino,Casado,Rentada,Transporte público,Videojuegos,Extrovertido,Presencial,32,5,0,75100,47,16,16,16,6.2,7.2,7,100,22,1
EMP_07282,Marketing,Licenciatura,Tijuana,Norte,Femenino,Casado,Familiar,Auto propio,Cocina,Introvertido,Remoto,27,2,1,48340,40,8,3,22,6.7,3.7,8.7,100,21,6
EMP_07283,Ventas,Bachillerato,Ciudad de México,Centro,Masculino,Casado,Rentada,Auto propio,Deportes,Ambivertido,Presencial,25,3,0,42159,42,5,2,30,6.8,6.6,7.9,95,20,2
EMP_07284,Operaciones,Licenciatura,Ciudad de México,Centro,No binario,Casado,Rentada,Uber/Taxi,Arte,Ambivertido,Remoto,24,0,0,61523,40,3,16,31,7.9,6.7,8.1,93,20,2
EMP_07285,Operaciones,Licenciatura,Puebla,Centro,Masculino,Casado,Propia,Caminando,Cocina,Ambivertido,Presencial,30,2,0,51656,46,4,4,24,8,5.3,7.1,92,23,2
EMP_07286,Ventas,Bachillerato,Guadalajara,Occidente,Femenino,Unión libre,Rentada,Caminando,Arte,Introvertido,Híbrido,27,0,0,36784,42,1,13,30,7.9,7,7.1,93,17,4
EMP_07287,Tecnología,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Hipotecada,Caminando,Cocina,Introvertido,Híbrido,39,12,1,128164,36,7,2,20,8.6,4.6,10,81,23,7
EMP_07288,Operaciones,Maestría,Ciudad de México,Centro,Femenino,Soltero,Familiar,Auto propio,Videojuegos,Extrovertido,Presencial,23,1,0,54726,42,1,30,37,7.7,5.1,9.7,90,23,2
EMP_07289,Finanzas,Maestría,Monterrey,Norte,Femenino,Unión libre,Hipotecada,Auto propio,Música,Introvertido,Presencial,35,13,0,119621,50,6,3,17,7.3,6.5,9.2,100,22,5
EMP_07290,Marketing,Licenciatura,Guadalajara,Occidente,Femenino,Unión libre,Hipotecada,Transporte público,Videojuegos,Extrovertido,Remoto,28,2,0,53884,42,1,30,21,8.1,5.2,9,72,22,4
EMP_07291,Diseño,Bachillerato,Ciudad de México,Centro,Femenino,Soltero,Hipotecada,Auto propio,Cocina,Introvertido,Híbrido,42,17,1,78307,35,0,7,40,6.7,3.3,10,93,23,4
EMP_07292,Ventas,Licenciatura,León,Centro,Femenino,Unión libre,Rentada,Auto propio,Cocina,Introvertido,Remoto,27,5,0,79497,39,4,17,38,6.8,4.4,10,100,26,3
EMP_07293,Legal,Maestría,Guadalajara,Occidente,Femenino,Divorciado,Rentada,Auto propio,Música,Introvertido,Remoto,35,11,2,122469,44,1,9,18,7.1,5,10,100,22,6
EMP_07294,Marketing,Maestría,Guadalajara,Occidente,Femenino,Unión libre,Rentada,Auto propio,Lectura,Ambivertido,Híbrido,30,7,1,73080,41,6,3,6,8.7,5.7,9.4,95,26,6
EMP_07295,RRHH,Bachillerato,Ciudad de México,Centro,Femenino,Casado,Rentada,Motocicleta,Tecnología,Introvertido,Presencial,28,5,0,45206,42,3,13,23,7.1,5.3,6.4,89,19,4
EMP_07296,Tecnología,Doctorado,Ciudad de México,Centro,No binario,Casado,Rentada,Transporte público,Videojuegos,Introvertido,Presencial,32,5,0,44218,42,10,50,19,8.4,5.8,8.7,99,20,7
EMP_07297,Tecnología,Maestría,Guadalajara,Occidente,Femenino,Divorciado,Hipotecada,Uber/Taxi,Viajes,Extrovertido,Híbrido,32,8,2,84108,44,10,1,18,7.5,6.3,10,100,25,7
EMP_07298,RRHH,Bachillerato,Querétaro,Centro,Masculino,Casado,Propia,Auto propio,Cocina,Ambivertido,Presencial,28,6,1,59880,36,3,6,19,7.9,5.9,9,90,22,3
EMP_07299,Operaciones,Licenciatura,Guadalajara,Occidente,Femenino,Casado,Rentada,Uber/Taxi,Arte,Extrovertido,Remoto,37,15,1,70279,48,1,2,6,6.9,6,7.7,85,22,3
EMP_07300,Legal,Licenciatura,Monterrey,Norte,Femenino,Soltero,Familiar,Bicicleta,Deportes,Introvertido,Presencial,28,3,0,90206,49,25,2,23,7.6,7.9,8.6,100,22,3
EMP_07301,Tecnología,Doctorado,Querétaro,Centro,Masculino,Divorciado,Hipotecada,Transporte público,Deportes,Ambivertido,Presencial,36,8,2,132709,45,14,1,21,7.5,3.1,9.6,100,23,7
EMP_07302,Tecnología,Bachillerato,Ciudad de México,Centro,Masculino,Soltero,Rentada,Transporte público,Cocina,Introvertido,Híbrido,28,6,0,77273,38,5,18,39,7.6,4.3,10,89,24,5
EMP_07303,Tecnología,Licenciatura,Guadalajara,Occidente,Masculino,Casado,Rentada,Transporte público,Videojuegos,Ambivertido,Híbrido,32,7,1,105868,40,1,9,20,7.1,4.6,10,96,24,7
EMP_07304,Tecnología,Maestría,Querétaro,Centro,Femenino,Casado,Propia,Transporte público,Tecnología,Introvertido,Presencial,26,0,0,58928,41,9,33,17,8.3,4.5,9.7,89,23,7
EMP_07305,Operaciones,Maestría,León,Centro,Femenino,Casado,Hipotecada,Uber/Taxi,Música,Ambivertido,Remoto,40,12,2,84175,37,1,3,12,7.8,3.1,10,93,24,3
EMP_07306,Legal,Maestría,Ciudad de México,Centro,Femenino,Divorciado,Propia,Transporte público,Cocina,Extrovertido,Presencial,28,6,1,106851,47,20,5,17,7.6,6,9,100,22,5
EMP_07307,Ventas,Maestría,Monterrey,Norte,Masculino,Soltero,Propia,Auto propio,Tecnología,Ambivertido,Remoto,33,7,0,92372,38,7,23,36,6.4,3.6,9.2,93,25,4
EMP_07308,Operaciones,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Hipotecada,Transporte público,Cocina,Ambivertido,Presencial,30,3,0,57842,48,6,4,42,7.9,6.6,7.4,87,19,2
EMP_07309,Ventas,Maestría,Guadalajara,Occidente,Masculino,Casado,Familiar,Transporte público,Música,Extrovertido,Presencial,36,13,0,111996,40,0,7,31,6.2,4.1,10,100,25,3
EMP_07310,Finanzas,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Música,Ambivertido,Presencial,34,6,0,84148,52,6,8,34,8,7.4,8.5,92,25,4
EMP_07311,RRHH,Licenciatura,Tijuana,Norte,Masculino,Casado,Propia,Caminando,Viajes,Introvertido,Presencial,36,13,1,95797,39,12,14,7,9.9,4.2,9.2,100,22,4
EMP_07312,Diseño,Bachillerato,Ciudad de México,Centro,Femenino,Casado,Propia,Transporte público,Tecnología,Introvertido,Híbrido,30,7,0,41331,38,6,38,22,7.8,3,9.2,91,22,4
EMP_07313,RRHH,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Cocina,Extrovertido,Híbrido,30,2,0,50528,36,4,6,43,8.1,4,8.7,99,23,3
EMP_07314,Operaciones,Licenciatura,Guadalajara,Occidente,Femenino,Soltero,Rentada,Transporte público,Cocina,Ambivertido,Presencial,26,0,1,44412,45,4,6,34,8.5,5.6,7.6,94,21,3
EMP_07315,Operaciones,Licenciatura,Monterrey,Norte,Femenino,Casado,Propia,Transporte público,Videojuegos,Introvertido,Híbrido,40,14,2,76086,42,1,5,16,8.5,6.2,9.1,100,22,1
EMP_07316,Tecnología,Licenciatura,Puebla,Centro,Masculino,Unión libre,Propia,Transporte público,Deportes,Ambivertido,Híbrido,41,13,1,109841,42,0,4,18,8.9,5.6,10,82,23,6
EMP_07317,Diseño,Licenciatura,Querétaro,Centro,Femenino,Soltero,Hipotecada,Auto propio,Música,Ambivertido,Híbrido,35,6,1,70564,39,10,4,34,7.1,3.3,10,91,23,4
EMP_07318,Operaciones,Bachillerato,Monterrey,Norte,Masculino,Unión libre,Rentada,Caminando,Deportes,Extrovertido,Remoto,38,9,0,60169,40,12,5,23,8.2,3.5,9.4,100,24,3
EMP_07319,Marketing,Licenciatura,Querétaro,Centro,Masculino,Soltero,Propia,Uber/Taxi,Viajes,Introvertido,Híbrido,32,6,0,94070,41,6,17,35,5.1,3.8,9.9,97,26,4
EMP_07320,Tecnología,Bachillerato,Guadalajara,Occidente,Masculino,Unión libre,Propia,Auto propio,Música,Extrovertido,Remoto,36,8,1,88671,39,1,12,17,7.3,6.2,10,100,24,8
EMP_07321,Marketing,Maestría,Ciudad de México,Centro,Femenino,Soltero,Familiar,Motocicleta,Videojuegos,Ambivertido,Remoto,23,0,0,59990,42,3,4,36,8.2,5.5,10,100,21,6
EMP_07322,Legal,Maestría,Ciudad de México,Centro,Masculino,Casado,Rentada,Transporte público,Arte,Ambivertido,Híbrido,31,7,0,115311,48,7,2,18,8,4.7,9.6,91,23,3
EMP_07323,Marketing,Licenciatura,León,Centro,Femenino,Soltero,Propia,Transporte público,Música,Introvertido,Presencial,28,2,0,66230,43,10,13,34,8.8,3,9.3,100,22,4
EMP_07324,Tecnología,Licenciatura,Mérida,Sureste,Femenino,Unión libre,Propia,Transporte público,Videojuegos,Extrovertido,Remoto,31,8,0,80850,42,15,22,14,8.3,4.4,10,100,24,8
EMP_07325,Marketing,Licenciatura,Monterrey,Norte,Femenino,Soltero,Rentada,Auto propio,Música,Extrovertido,Híbrido,22,0,0,66403,43,2,6,41,8.7,5.6,8.6,91,22,3
EMP_07326,Tecnología,Maestría,Tijuana,Norte,Masculino,Unión libre,Familiar,Auto propio,Cocina,Extrovertido,Híbrido,34,6,1,119298,44,14,7,10,7.6,6,10,100,23,8
EMP_07327,Marketing,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Familiar,Auto propio,Deportes,Ambivertido,Híbrido,30,5,0,67625,41,19,5,22,6.6,5.2,8.1,100,22,5
EMP_07328,Ventas,Licenciatura,Puebla,Centro,Femenino,Soltero,Propia,Transporte público,Deportes,Ambivertido,Presencial,32,9,0,71321,40,19,1,29,7.3,5.1,9.1,100,22,4
EMP_07329,Marketing,Maestría,Ciudad de México,Centro,Femenino,Casado,Hipotecada,Uber/Taxi,Videojuegos,Extrovertido,Híbrido,30,2,1,42436,39,2,35,15,8.6,5.6,7.6,81,18,5
EMP_07330,Finanzas,Maestría,Ciudad de México,Centro,Femenino,Soltero,Rentada,Auto propio,Tecnología,Extrovertido,Presencial,40,12,0,134406,46,6,6,29,7.3,6,10,100,23,6
EMP_07331,Ventas,Bachillerato,Ciudad de México,Centro,Femenino,Divorciado,Hipotecada,Auto propio,Lectura,Ambivertido,Presencial,29,7,1,55674,36,4,6,37,7,5.9,9.4,97,22,4
EMP_07332,Finanzas,Maestría,Ciudad de México,Centro,Masculino,Casado,Familiar,Auto propio,Tecnología,Ambivertido,Presencial,31,7,2,123187,48,8,17,13,8,6,8.7,100,25,5
EMP_07333,RRHH,Bachillerato,Guadalajara,Occidente,Masculino,Soltero,Rentada,Bicicleta,Viajes,Extrovertido,Presencial,30,7,0,45563,38,14,9,30,7.2,4.3,8.6,100,18,3
EMP_07334,Tecnología,Maestría,Guadalajara,Occidente,Femenino,Casado,Rentada,Motocicleta,Música,Ambivertido,Híbrido,27,4,0,79808,43,5,3,29,6.9,6.7,9.2,100,23,6
EMP_07335,Operaciones,Bachillerato,León,Centro,Femenino,Casado,Hipotecada,Auto propio,Música,Introvertido,Híbrido,26,4,0,42142,39,1,3,32,6.8,4.2,8,81,20,1
EMP_07336,Legal,Licenciatura,Tijuana,Norte,No binario,Casado,Propia,Auto propio,Música,Extrovertido,Presencial,28,3,0,79618,53,12,1,23,7.9,7.4,8.6,91,21,3
EMP_07337,Tecnología,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Rentada,Transporte público,Lectura,Extrovertido,Híbrido,29,0,0,47632,41,5,1,35,7.6,5.3,9.3,100,18,6
EMP_07338,Tecnología,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Propia,Uber/Taxi,Arte,Extrovertido,Híbrido,29,0,0,79844,45,11,7,32,8.9,4.7,9.1,100,26,7
EMP_07339,Marketing,Maestría,Guadalajara,Occidente,Femenino,Soltero,Hipotecada,Transporte público,Deportes,Ambivertido,Híbrido,34,7,0,93769,40,12,2,39,6.4,4.5,10,100,25,5
EMP_07340,Finanzas,Licenciatura,Tijuana,Norte,Femenino,Casado,Hipotecada,Transporte público,Viajes,Introvertido,Presencial,27,5,0,54567,46,20,5,12,7,7.4,6.9,100,19,5
EMP_07341,Operaciones,Licenciatura,Monterrey,Norte,Masculino,Casado,Propia,Bicicleta,Cocina,Introvertido,Remoto,35,6,0,61984,41,25,5,21,7.1,4.3,8.6,100,21,2
EMP_07342,Tecnología,Doctorado,Ciudad de México,Centro,Masculino,Unión libre,Familiar,Auto propio,Viajes,Introvertido,Presencial,38,9,2,181579,39,1,8,17,8.2,4.2,10,100,26,6
EMP_07343,Marketing,Bachillerato,Mérida,Sureste,Femenino,Casado,Familiar,Uber/Taxi,Lectura,Introvertido,Remoto,26,0,0,36491,36,4,16,31,6.7,6.1,10,90,18,5
EMP_07344,Legal,Maestría,Guadalajara,Occidente,Femenino,Casado,Propia,Caminando,Lectura,Introvertido,Híbrido,33,5,0,89576,47,8,3,21,7,4.4,9,87,24,4
EMP_07345,Marketing,Bachillerato,Ciudad de México,Centro,Femenino,Soltero,Rentada,Auto propio,Viajes,Ambivertido,Remoto,22,0,0,50954,43,4,13,35,7.5,6.3,9.4,100,20,5
EMP_07346,Diseño,Doctorado,Puebla,Centro,No binario,Soltero,Rentada,Uber/Taxi,Deportes,Extrovertido,Híbrido,48,20,0,163826,39,14,7,24,9,3.6,10,100,24,7
EMP_07347,Legal,Maestría,Tijuana,Norte,Femenino,Unión libre,Propia,Transporte público,Videojuegos,Ambivertido,Presencial,39,12,0,149842,47,2,21,24,6.9,7,10,96,26,4
EMP_07348,Operaciones,Bachillerato,Querétaro,Centro,Femenino,Casado,Propia,Auto propio,Cocina,Extrovertido,Presencial,24,2,0,33880,48,6,4,29,6.8,6.4,5.9,75,14,2
EMP_07349,Ventas,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Propia,Transporte público,Tecnología,Introvertido,Híbrido,34,12,0,66832,36,7,20,37,8.7,5.1,8.9,89,22,3
EMP_07350,Tecnología,Maestría,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Viajes,Extrovertido,Remoto,36,8,0,140814,36,6,12,34,7.8,4.1,10,89,25,7
EMP_07351,RRHH,Bachillerato,Monterrey,Norte,Masculino,Casado,Hipotecada,Uber/Taxi,Videojuegos,Introvertido,Híbrido,31,9,0,52135,40,0,24,24,7.9,3.7,8.4,92,23,2
EMP_07352,Ventas,Licenciatura,Querétaro,Centro,Femenino,Casado,Propia,Auto propio,Lectura,Ambivertido,Híbrido,24,0,0,43537,43,1,3,25,6.6,5.6,8.6,86,17,2
EMP_07353,Tecnología,Licenciatura,Monterrey,Norte,Masculino,Unión libre,Rentada,Auto propio,Cocina,Introvertido,Remoto,24,0,0,90425,37,3,7,31,7.3,5,10,100,25,7
EMP_07354,Operaciones,Licenciatura,León,Centro,Femenino,Casado,Hipotecada,Uber/Taxi,Deportes,Extrovertido,Híbrido,32,6,1,74082,42,14,12,16,7.9,6.2,8.2,100,22,2
EMP_07355,Finanzas,Licenciatura,Puebla,Centro,Femenino,Soltero,Hipotecada,Auto propio,Tecnología,Ambivertido,Híbrido,36,10,0,79088,48,3,19,28,6.4,7.1,8.6,100,24,4
EMP_07356,RRHH,Bachillerato,León,Centro,Masculino,Divorciado,Familiar,Uber/Taxi,Arte,Extrovertido,Híbrido,31,7,2,46414,37,13,5,18,6.6,5.2,7.3,98,18,3
EMP_07357,Marketing,Maestría,León,Centro,Masculino,Casado,Propia,Auto propio,Deportes,Ambivertido,Presencial,32,6,0,102694,37,1,2,34,8,4.2,10,100,22,5
EMP_07358,Ventas,Licenciatura,Guadalajara,Occidente,Femenino,Casado,Hipotecada,Auto propio,Deportes,Ambivertido,Híbrido,29,1,0,55599,35,1,3,32,6.6,6.1,8.5,100,23,2
EMP_07359,Ventas,Maestría,Querétaro,Centro,Masculino,Soltero,Familiar,Transporte público,Arte,Extrovertido,Presencial,36,8,1,111295,35,21,5,24,6.6,2.6,10,100,26,4
EMP_07360,Marketing,Doctorado,León,Centro,Femenino,Soltero,Rentada,Uber/Taxi,Música,Ambivertido,Remoto,32,10,0,103451,42,11,1,32,8.2,3.9,10,100,22,5
EMP_07361,Finanzas,Licenciatura,Monterrey,Norte,Femenino,Casado,Rentada,Auto propio,Viajes,Ambivertido,Híbrido,34,7,1,60869,41,1,2,5,8.6,7,8.7,96,19,3
EMP_07362,Marketing,Maestría,Mérida,Sureste,Femenino,Casado,Familiar,Bicicleta,Música,Introvertido,Remoto,28,6,0,61921,43,6,11,26,6.7,5,10,100,23,7
EMP_07363,Legal,Licenciatura,Ciudad de México,Centro,No binario,Casado,Propia,Auto propio,Arte,Introvertido,Híbrido,28,0,0,53194,47,3,5,18,8.5,7.7,7.6,99,19,2
EMP_07364,Operaciones,Maestría,Querétaro,Centro,Femenino,Soltero,Propia,Auto propio,Deportes,Introvertido,Presencial,32,10,0,67482,42,7,0,37,7.8,3.2,8.8,100,23,2
EMP_07365,Marketing,Bachillerato,Tijuana,Norte,No binario,Soltero,Rentada,Uber/Taxi,Tecnología,Ambivertido,Presencial,34,7,0,68131,41,10,11,26,6.9,4.6,7.8,93,21,4
EMP_07366,Marketing,Licenciatura,Tijuana,Norte,Femenino,Unión libre,Rentada,Auto propio,Arte,Extrovertido,Remoto,30,4,1,58204,35,1,1,21,6.8,5.5,10,87,20,5
EMP_07367,Tecnología,Maestría,Querétaro,Centro,Masculino,Casado,Rentada,Transporte público,Tecnología,Extrovertido,Híbrido,37,12,2,119978,40,7,9,7,7.8,2.2,10,100,24,6
EMP_07368,RRHH,Maestría,León,Centro,Masculino,Unión libre,Rentada,Transporte público,Lectura,Ambivertido,Presencial,36,10,1,83762,40,3,0,20,7.7,7.5,7.2,72,24,5
EMP_07369,RRHH,Licenciatura,Mérida,Sureste,Masculino,Soltero,Propia,Transporte público,Arte,Extrovertido,Remoto,34,11,1,37763,35,9,1,43,8.4,4.6,8.4,100,19,3
EMP_07370,Legal,Bachillerato,Tijuana,Norte,Masculino,Casado,Rentada,Auto propio,Arte,Extrovertido,Remoto,33,4,0,54451,50,4,3,25,6.1,7.7,7.1,74,20,4
EMP_07371,Legal,Licenciatura,Puebla,Centro,Femenino,Divorciado,Familiar,Transporte público,Tecnología,Introvertido,Presencial,32,7,2,81334,46,13,22,7,8.5,6.8,6.7,68,21,3
EMP_07372,Tecnología,Maestría,Guadalajara,Occidente,Masculino,Casado,Propia,Motocicleta,Tecnología,Extrovertido,Híbrido,38,11,0,108663,41,5,5,21,6.3,4.7,10,95,22,7
EMP_07373,Marketing,Licenciatura,León,Centro,Masculino,Soltero,Propia,Bicicleta,Tecnología,Extrovertido,Híbrido,38,12,0,80592,35,7,0,38,7,3.5,10,85,25,3
EMP_07374,Ventas,Doctorado,Puebla,Centro,Femenino,Casado,Rentada,Uber/Taxi,Viajes,Ambivertido,Presencial,27,1,0,89896,36,13,8,33,7.9,3.3,10,100,24,3
EMP_07375,Legal,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Rentada,Uber/Taxi,Cocina,Extrovertido,Presencial,39,11,0,99954,48,6,2,33,6.7,4.3,9,100,24,2
EMP_07376,Tecnología,Doctorado,Querétaro,Centro,Masculino,Casado,Rentada,Auto propio,Viajes,Introvertido,Presencial,23,0,0,142041,45,3,10,14,8.6,7,10,100,25,8
EMP_07377,Ventas,Licenciatura,Guadalajara,Occidente,Masculino,Casado,Propia,Uber/Taxi,Arte,Introvertido,Presencial,32,8,0,69198,40,3,10,30,7.2,5.2,8.6,100,21,2
EMP_07378,Finanzas,Maestría,León,Centro,Masculino,Soltero,Familiar,Motocicleta,Viajes,Introvertido,Presencial,31,8,0,105246,49,8,8,44,7.2,5.3,10,100,25,5
EMP_07379,Finanzas,Maestría,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Lectura,Extrovertido,Presencial,31,2,0,98420,49,17,11,17,7.3,7.1,8.6,100,22,5
EMP_07380,Finanzas,Licenciatura,Puebla,Centro,Masculino,Soltero,Familiar,Uber/Taxi,Tecnología,Ambivertido,Remoto,22,0,0,88634,38,0,4,31,8.1,4.6,10,94,26,4
